sample-data.csv
ph,alkalinity,chlorine,calcium_hardness,cyanuric_acid,pool_volume,parameter,chemical,target,dosage
7.4,80,3,130,30,50000,calcium_hardness,Calcium Chloride (77%),220,721.6
7.4,80,3,140,30,50000,calcium_hardness,Calcium Chloride (77%),220,641.6
7.4,80,3,150,30,50000,calcium_hardness,Calcium Chloride (77%),220,561.6
7.4,80,3,160,30,50000,calcium_hardness,Calcium Chloride (77%),220,481.6
7.4,80,3,170,30,50000,calcium_hardness,Calcium Chloride (77%),220,401.6
7.4,80,3,180,30,50000,calcium_hardness,Calcium Chloride (77%),220,321.6
7.4,80,3,190,30,50000,calcium_hardness,Calcium Chloride (77%),220,241.6
7.4,80,3,100,30,100000,calcium_hardness,Calcium Chloride (77%),220,1920.0
7.4,80,3,110,30,100000,calcium_hardness,Calcium Chloride (77%),220,1760.0
7.4,80,3,120,30,100000,calcium_hardness,Calcium Chloride (77%),220,1600.0
7.4,80,3,130,30,100000,calcium_hardness,Calcium Chloride (77%),220,1441.6
7.4,80,3,140,30,100000,calcium_hardness,Calcium Chloride (77%),220,1281.6
7.4,80,3,150,30,100000,calcium_hardness,Calcium Chloride (77%),220,1121.6
7.4,80,3,160,30,100000,calcium_hardness,Calcium Chloride (77%),220,961.6
7.4,80,3,170,30,100000,calcium_hardness,Calcium Chloride (77%),220,801.6
7.4,80,3,180,30,100000,calcium_hardness,Calcium Chloride (77%),220,641.6
7.4,80,3,190,30,100000,calcium_hardness,Calcium Chloride (77%),220,481.6
7.4,80,3,200,0,400,cyanuric_acid,Cyanuric Acid,40,0.33
7.4,80,3,200,10,400,cyanuric_acid,Cyanuric Acid,40,0.25
7.4,80,3,200,20,400,cyanuric_acid,Cyanuric Acid,40,0.17
7.4,80,3,200,30,400,cyanuric_acid,Cyanuric Acid,40,0.08
7.4,80,3,200,0,1000,cyanuric_acid,Cyanuric Acid,40,1.67
7.4,80,3,200,10,1000,cyanuric_acid,Cyanuric Acid,40,1.25
7.4,80,3,200,20,1000,cyanuric_acid,Cyanuric Acid,40,0.83
7.4,80,3,200,30,1000,cyanuric_acid,Cyanuric Acid,40,0.42
7.4,80,3,200,0,5000,cyanuric_acid,Cyanuric Acid,40,6.68
7.4,80,3,200,10,5000,cyanuric_acid,Cyanuric Acid,40,5.01
7.4,80,3,200,20,5000,cyanuric_acid,Cyanuric Acid,40,3.34
7.4,80,3,200,30,5000,cyanuric_acid,Cyanuric Acid,40,1.67
7.4,80,3,200,0,10000,cyanuric_acid,Cyanuric Acid,40,13.34
7.4,80,3,200,10,10000,cyanuric_acid,Cyanuric Acid,40,10.01
7.4,80,3,200,20,10000,cyanuric_acid,Cyanuric Acid,40,6.67
7.4,80,3,200,30,10000,cyanuric_acid,Cyanuric Acid,40,3.34
7.4,80,3,200,0,20000,cyanuric_acid,Cyanuric Acid,40,16.7
7.4,80,3,200,10,20000,cyanuric_acid,Cyanuric Acid,40,12.5
7.4,80,3,200,20,20000,cyanuric_acid,Cyanuric Acid,40,8.35
7.4,80,3,200,30,20000,cyanuric_acid,Cyanuric Acid,40,4.17
7.4,80,3,200,0,50000,cyanuric_acid,Cyanuric Acid,40,16.7
7.4,80,3,200,10,50000,cyanuric_acid,Cyanuric Acid,40,12.5
7.4,80,3,200,20,50000,cyanuric_acid,Cyanuric Acid,40,8.35
7.4,80,3,200,30,50000,cyanuric_acid,Cyanuric Acid,40,4.17
7.4,80,3,200,0,100000,cyanuric_acid,Cyanuric Acid,40,33.4
7.4,80,3,200,10,100000,cyanuric_acid,Cyanuric Acid,40,25.0
7.4,80,3,200,20,100000,cyanuric_acid,Cyanuric Acid,40,16.7
7.4,80,3,200,30,100000,cyanuric_acid,Cyanuric Acid,40,8.35
7.54,80,3,311,38,10000,alkalinity,Sodium Bicarbonate,80.0,67.2
7.41,98,4,414,43,10000,calcium_hardness,Calcium Chloride (77%),220.0,144.16
7.4,98,4,393,37,100000,chlorine,Calcium Hypochlorite 75%,3.0,89.1
7.49,107,3,281,44,5000,chlorine,Dichlor 56%,3.0,3.75
7.48,117,4,276,35,1000,chlorine,Lithium Hypochlorite 35%,3.0,1.2
7.46,102,4,346,44,400,alkalinity,Sodium Bicarbonate,80.0,5.38
7.56,92,4,381,46,1000,calcium_hardness,Calcium Chloride (77%),220.0,15.4
7.69,111,0,372,42,10000,chlorine,Calcium Hypochlorite 67%,2.0,4.0
7.58,112,4,319,41,50000,ph,Sodium Carbonate,7.4,45.0
7.42,97,5,310,44,400,chlorine,Sodium Hypochlorite 12%,3.0,1.56
7.59,87,3,716,37,5000,ph,Sodium Carbonate,7.4,1.5
7.22,99,3,146,32,10000,alkalinity,Sodium Bicarbonate,80.0,179.0
7.55,215,4,355,32,10000,chlorine,Chlorine Gas,1.0,1.3
7.57,116,5,386,32,1000,ph,Sodium Carbonate,7.4,0.6
7.45,106,0,336,40,10000,ph,Sodium Carbonate,7.4,6.0
7.53,81,4,263,38,50000,ph,Sodium Carbonate,7.4,15.0
7.46,105,5,531,42,100000,ph,Muriatic Acid,7.4,1200.0
7.53,177,3,311,25,100000,chlorine,Chlorine Gas,3.0,26.0
7.4,82,7,294,63,5000,alkalinity,Sodium Bicarbonate,80.0,33.6
7.46,120,4,240,44,400,chlorine,Calcium Hypochlorite 75%,3.0,0.12
7.56,118,3,219,40,5000,ph,Sodium Carbonate,7.4,6.0
7.58,100,2,399,44,1000,alkalinity,Sodium Bicarbonate,80.0,8.97
7.59,120,4,421,52,1000,chlorine,Trichlor 90%,3.0,0.45
7.59,95,0,345,31,10000,chlorine,Lithium Hypochlorite 35%,3.0,8.0
7.41,81,5,270,39,50000,chlorine,Lithium Hypochlorite 35%,1.0,20.0
7.29,97,0,388,22,50000,alkalinity,Sodium Bicarbonate,80.0,670.0
7.5,116,4,294,63,50000,alkalinity,Sodium Bicarbonate,80.0,112.0
7.59,82,3,121,37,20000,ph,Muriatic Acid,7.4,300.0
7.58,110,5,218,2,400,ph,Muriatic Acid,7.4,7.2
7.58,110,3,286,36,20000,chlorine,Chlorine Gas,2.0,5.2
7.66,85,5,370,31,400,chlorine,Calcium Hypochlorite 67%,3.0,0.08
7.51,94,5,213,45,20000,ph,Sodium Hydroxide,7.4,22.0
7.48,129,4,372,40,5000,calcium_hardness,Calcium Chloride (77%),220.0,60.1
7.43,101,3,326,141,5000,chlorine,Sodium Hypochlorite 12%,3.0,6.5
7.51,91,3,276,40,20000,chlorine,Trichlor 90%,1.0,3.0
7.58,85,4,207,34,400,ph,Sodium Carbonate,7.4,0.36
7.59,89,3,307,40,10000,chlorine,Trichlor 90%,2.0,3.0
7.55,113,4,306,48,10000,ph,Sodium Carbonate,7.4,6.0
7.5,85,3,383,37,400,chlorine,Calcium Hypochlorite 75%,3.0,0.36
7.46,101,5,400,44,1000,calcium_hardness,Calcium Chloride (77%),220.0,5.77
7.54,103,5,340,46,50000,ph,Sodium Carbonate,7.4,45.0
7.43,75,0,313,44,400,chlorine,Sodium Hypochlorite 12%,2.0,1.04
6.58,106,5,382,32,50000,calcium_hardness,Calcium Chloride (77%),220.0,321.6
7.58,166,0,281,47,10000,alkalinity,Sodium Bicarbonate,80.0,22.4
7.46,91,4,876,35,400,cyanuric_acid,Cyanuric Acid,40.0,0.17
6.71,116,3,350,58,100000,chlorine,Sodium Hypochlorite 12%,3.0,130.0
6.6,88,5,360,45,400,ph,Sodium Carbonate,7.4,0.12
7.49,105,4,351,32,5000,chlorine,Lithium Hypochlorite 35%,3.0,2.0
6.53,117,3,339,37,1000,chlorine,Trichlor 90%,3.0,0.15
7.34,120,2,209,57,10000,chlorine,Calcium Hypochlorite 75%,3.0,5.94
7.45,83,4,393,59,100000,chlorine,Lithium Hypochlorite 35%,1.0,40.0
7.51,247,4,323,30,100000,ph,Sodium Carbonate,7.4,120.0
7.24,98,5,233,44,400,cyanuric_acid,Cyanuric Acid,40.0,0.08
7.55,84,5,257,32,50000,chlorine,Trichlor 90%,3.0,7.5
7.55,82,5,306,47,1000,chlorine,Lithium Hypochlorite 35%,3.0,1.2
7.47,97,4,379,33,20000,ph,Sodium Carbonate,7.4,12.0
7.55,113,3,254,47,10000,chlorine,Lithium Hypochlorite 35%,2.0,8.0
7.48,84,4,283,25,400,alkalinity,Sodium Bicarbonate,80.0,1.79
7.57,88,4,134,49,20000,chlorine,Dichlor 56%,3.0,15.0
7.51,109,4,379,43,1000,chlorine,Trichlor 90%,3.0,0.45
7.59,102,0,358,47,400,chlorine,Dichlor 56%,3.0,0.2
7.78,92,4,623,49,400,chlorine,Dichlor 62%,3.0,0.33
7.48,120,4,261,43,50000,chlorine,Dichlor 56%,2.0,25.0
7.58,94,2,207,46,10000,chlorine,Calcium Hypochlorite 75%,3.0,8.91
7.44,115,2,274,43,50000,chlorine,Chlorine Gas,2.0,13.0
7.46,81,5,992,48,20000,chlorine,Calcium Hypochlorite 67%,3.0,12.0
7.56,98,8,234,40,400,chlorine,Sodium Thiosulfate,3.0,0.66
7.77,30,4,230,53,10000,chlorine,Sodium Hypochlorite 12%,3.0,39.0
8.11,98,5,257,48,100000,chlorine,Dichlor 56%,3.0,75.0
7.46,89,5,557,40,1000,chlorine,Dichlor 62%,3.0,0.81
7.4,32,2,214,39,5000,chlorine,Calcium Hypochlorite 75%,3.0,1.49
7.69,87,4,370,45,5000,chlorine,Calcium Hypochlorite 75%,3.0,4.47
7.43,96,5,288,58,50000,cyanuric_acid,Cyanuric Acid,40.0,16.7
7.55,118,5,381,30,1000,chlorine,Sodium Thiosulfate,3.0,1.04
7.57,106,4,253,49,20000,chlorine,Calcium Hypochlorite 67%,3.0,12.0
7.55,119,5,106,72,5000,ph,Sodium Carbonate,7.4,3.0
7.47,94,4,199,35,100000,chlorine,Trichlor 90%,3.0,45.0
7.45,119,3,316,39,400,alkalinity,Sodium Bicarbonate,80.0,4.48
7.59,116,5,342,42,400,calcium_hardness,Calcium Chloride (77%),220.0,3.85
7.48,101,5,364,43,400,alkalinity,Muriatic Acid,80.0,12.25
6.9,108,4,240,38,10000,ph,Sodium Carbonate,7.4,6.0
7.59,107,0,250,33,10000,alkalinity,Muriatic Acid,80.0,204.8
7.57,85,2,345,38,50000,chlorine,Calcium Hypochlorite 75%,3.0,44.55
7.71,85,4,204,36,20000,ph,Sodium Hydroxide,7.4,22.0
7.52,114,3,273,33,5000,ph,Sodium Hydroxide,7.4,4.13
7.47,89,4,282,41,1000,chlorine,Calcium Hypochlorite 75%,1.0,0.3
7.44,95,5,242,37,100000,chlorine,Calcium Hypochlorite 67%,3.0,60.0
7.53,105,3,292,32,1000,alkalinity,Sodium Bicarbonate,80.0,13.4
7.52,115,4,367,37,1000,chlorine,Dichlor 56%,3.0,0.25
7.23,90,4,329,40,10000,ph,Sodium Carbonate,7.4,9.0
7.43,87,5,246,44,1000,alkalinity,Sodium Bicarbonate,80.0,11.2
7.55,97,4,240,30,10000,chlorine,Dichlor 56%,3.0,7.5
7.4,93,10,311,32,20000,alkalinity,Muriatic Acid,80.0,510.7
7.47,109,5,333,36,400,calcium_hardness,Calcium Chloride (77%),220.0,8.46
7.56,117,3,272,58,20000,alkalinity,Muriatic Acid,80.0,613.1
7.42,96,4,387,35,10000,chlorine,Calcium Hypochlorite 75%,3.0,8.91
7.46,116,3,298,32,20000,alkalinity,Sodium Bicarbonate,80.0,358.0
7.42,152,3,365,31,20000,chlorine,Sodium Thiosulfate,3.0,31.56
7.42,109,5,235,33,20000,alkalinity,Muriatic Acid,80.0,307.2
6.72,68,4,381,37,20000,ph,Sodium Carbonate,7.4,12.0
7.56,113,5,205,36,50000,alkalinity,Sodium Bicarbonate,80.0,224.0
7.49,91,4,244,37,50000,alkalinity,Muriatic Acid,80.0,2045.4
7.59,110,4,206,39,50000,calcium_hardness,Calcium Chloride (77%),220.0,721.6
7.51,165,2,226,31,20000,chlorine,Sodium Thiosulfate,3.0,21.04
7.88,117,5,980,46,50000,alkalinity,Muriatic Acid,80.0,2045.4
7.45,90,4,241,39,100000,alkalinity,Muriatic Acid,80.0,2812.2
7.57,168,3,235,32,5000,chlorine,Calcium Hypochlorite 75%,3.0,1.49
7.91,208,5,227,10,10000,chlorine,Calcium Hypochlorite 67%,1.0,2.0
7.48,93,2,373,49,100000,chlorine,Dichlor 56%,3.0,25.0
7.62,217,4,361,7,100000,alkalinity,Muriatic Acid,80.0,1533.4
7.55,109,0,389,8,10000,ph,Sodium Carbonate,7.4,12.0
7.45,100,4,467,43,5000,chlorine,Calcium Hypochlorite 75%,3.0,4.47
7.51,91,4,308,28,400,calcium_hardness,Calcium Chloride (77%),220.0,3.08
8.42,99,5,380,47,1000,cyanuric_acid,Cyanuric Acid,40.0,1.25
7.42,57,5,209,26,400,ph,Muriatic Acid,7.4,7.2
7.55,102,4,229,40,400,ph,Sodium Carbonate,7.4,0.48
7.47,102,4,215,36,1000,chlorine,Lithium Hypochlorite 35%,3.0,1.2
7.5,95,3,708,77,5000,chlorine,Dichlor 56%,2.0,2.5
7.5,96,2,359,44,100000,chlorine,Dichlor 56%,1.0,25.0
7.4,102,3,397,46,100000,chlorine,Trichlor 90%,2.0,30.0
7.53,98,5,300,22,1000,chlorine,Dichlor 56%,3.0,0.25
7.42,84,3,544,46,10000,alkalinity,Sodium Bicarbonate,80.0,22.4
7.43,121,3,219,50,20000,alkalinity,Muriatic Acid,80.0,409.6
7.52,102,4,456,48,100000,chlorine,Lithium Hypochlorite 35%,3.0,40.0
7.31,97,5,294,36,10000,chlorine,Calcium Hypochlorite 67%,2.0,4.0
7.59,80,3,280,32,1000,calcium_hardness,Calcium Chloride (77%),220.0,13.5
7.53,97,4,803,67,5000,chlorine,Calcium Hypochlorite 75%,1.0,1.49
7.58,103,3,276,46,20000,chlorine,Calcium Hypochlorite 75%,3.0,5.94
7.59,106,5,229,40,400,chlorine,Dichlor 56%,3.0,0.3
7.7,94,5,104,32,400,alkalinity,Muriatic Acid,80.0,7.16
7.56,111,5,275,47,20000,ph,Muriatic Acid,7.4,240.0
7.51,93,4,327,40,20000,alkalinity,Sodium Bicarbonate,80.0,89.6
7.44,118,4,305,30,400,chlorine,Dichlor 56%,3.0,0.1
7.42,85,5,356,50,10000,cyanuric_acid,Cyanuric Acid,40.0,10.01
7.57,105,4,367,46,100000,chlorine,Dichlor 56%,3.0,75.0
7.44,86,4,269,36,100000,chlorine,Lithium Hypochlorite 35%,1.0,40.0
7.37,88,3,289,37,5000,alkalinity,Muriatic Acid,80.0,217.3
7.47,85,5,289,7,50000,cyanuric_acid,Cyanuric Acid,40.0,8.35
7.55,70,5,255,43,1000,chlorine,Lithium Hypochlorite 35%,3.0,1.2
7.54,89,2,305,52,1000,chlorine,Chlorine Gas,3.0,0.13
7.56,120,8,629,39,100000,chlorine,Chlorine Gas,3.0,26.0
7.51,83,4,436,37,50000,ph,Sodium Hydroxide,7.4,27.5
7.48,119,4,384,49,400,cyanuric_acid,Cyanuric Acid,40.0,0.33
7.49,120,4,226,18,50000,chlorine,Trichlor 90%,3.0,7.5
7.47,85,4,367,31,5000,chlorine,Dichlor 62%,3.0,1.34
7.54,86,4,839,34,50000,chlorine,Trichlor 90%,3.0,22.5
7.57,55,4,281,37,1000,chlorine,Sodium Hypochlorite 12%,3.0,3.9
7.42,80,5,364,48,1000,ph,Muriatic Acid,7.4,18.0
7.45,111,4,315,42,50000,chlorine,Dichlor 56%,3.0,25.0
7.45,116,4,400,50,100000,chlorine,Chlorine Gas,3.0,39.0
7.53,94,4,187,5,400,chlorine,Sodium Hypochlorite 12%,3.0,1.56
7.42,91,2,206,36,100000,chlorine,Sodium Thiosulfate,3.0,157.44
6.75,96,5,584,43,400,chlorine,Dichlor 62%,3.0,0.11
7.5,114,2,328,10,10000,alkalinity,Sodium Bicarbonate,80.0,112.0
8.0,75,3,337,30,10000,cyanuric_acid,Cyanuric Acid,40.0,13.34
7.6,86,5,202,37,20000,chlorine,Sodium Hypochlorite 12%,1.0,26.0
7.42,96,4,287,60,100000,ph,Sodium Carbonate,7.4,90.0
7.54,112,5,279,41,50000,alkalinity,Muriatic Acid,80.0,1022.7
7.44,77,5,309,41,10000,calcium_hardness,Calcium Chloride (77%),220.0,96.16
7.46,110,3,351,35,400,alkalinity,Sodium Bicarbonate,80.0,3.59
7.49,50,4,326,70,400,chlorine,Lithium Hypochlorite 35%,2.0,0.32
6.62,86,4,394,41,20000,chlorine,Lithium Hypochlorite 35%,3.0,24.0
7.58,81,4,203,44,100000,chlorine,Calcium Hypochlorite 67%,3.0,60.0
7.5,110,3,185,48,400,alkalinity,Muriatic Acid,80.0,15.32
7.4,114,4,297,42,20000,cyanuric_acid,Cyanuric Acid,40.0,8.35
7.44,93,3,481,34,1000,chlorine,Calcium Hypochlorite 67%,1.0,0.2
7.44,109,4,365,37,20000,chlorine,Dichlor 56%,3.0,5.0
7.43,120,5,375,37,20000,chlorine,Lithium Hypochlorite 35%,1.0,8.0
7.93,61,4,365,42,100000,chlorine,Calcium Hypochlorite 67%,1.0,20.0
7.41,90,3,207,32,1000,chlorine,Sodium Thiosulfate,3.0,1.56
7.54,103,4,309,16,10000,chlorine,Dichlor 62%,3.0,5.34
7.26,98,4,564,48,100000,ph,Sodium Hydroxide,7.4,55.0
7.54,89,1,750,43,50000,chlorine,Sodium Hypochlorite 12%,3.0,195.0
7.58,98,4,376,39,1000,alkalinity,Sodium Bicarbonate,80.0,13.4
7.42,47,4,227,40,100000,calcium_hardness,Calcium Chloride (77%),220.0,801.6
7.42,114,4,309,48,400,alkalinity,Sodium Bicarbonate,80.0,2.69
7.73,97,5,354,48,50000,calcium_hardness,Calcium Chloride (77%),220.0,641.6
6.57,98,5,234,48,50000,chlorine,Sodium Thiosulfate,3.0,39.42
7.51,120,3,361,36,100000,chlorine,Trichlor 90%,3.0,45.0
7.56,111,4,739,35,50000,ph,Sodium Hydroxide,7.4,55.0
7.47,113,4,310,37,20000,ph,Muriatic Acid,7.4,360.0
7.41,113,4,344,48,10000,ph,Sodium Hydroxide,7.4,2.75
7.47,108,5,575,33,50000,chlorine,Dichlor 62%,3.0,40.05
7.46,117,4,235,34,100000,chlorine,Trichlor 90%,2.0,30.0
7.6,84,4,347,33,20000,ph,Sodium Hydroxide,7.4,22.0
7.59,90,3,310,32,400,ph,Muriatic Acid,7.4,7.2
7.52,121,4,958,38,10000,alkalinity,Sodium Bicarbonate,80.0,112.0
7.43,91,5,280,45,50000,ph,Sodium Hydroxide,7.4,55.0
7.58,176,3,121,32,1000,alkalinity,Muriatic Acid,80.0,35.9
7.6,95,4,348,49,10000,ph,Sodium Carbonate,7.4,3.0
7.47,64,3,204,31,1000,chlorine,Lithium Hypochlorite 35%,3.0,1.2
7.49,83,8,253,30,50000,calcium_hardness,Calcium Chloride (77%),220.0,721.6
7.56,97,4,937,37,400,alkalinity,Sodium Bicarbonate,80.0,3.59
7.24,97,4,231,39,50000,chlorine,Dichlor 56%,3.0,37.5
7.41,108,5,245,36,1000,chlorine,Calcium Hypochlorite 67%,3.0,0.6
7.5,85,5,284,39,1000,ph,Sodium Carbonate,7.4,0.6
7.53,115,5,234,32,5000,alkalinity,Muriatic Acid,80.0,217.3
7.31,82,4,706,110,5000,calcium_hardness,Calcium Chloride (77%),220.0,40.08
7.58,97,4,358,60,5000,chlorine,Calcium Hypochlorite 67%,1.0,1.0
7.59,95,4,203,42,20000,calcium_hardness,Calcium Chloride (77%),220.0,96.16
6.58,92,3,308,34,20000,chlorine,Calcium Hypochlorite 67%,3.0,12.0
7.54,84,4,471,37,5000,calcium_hardness,Calcium Chloride (77%),220.0,35.08
7.41,104,4,258,144,5000,chlorine,Calcium Hypochlorite 75%,3.0,4.47
7.34,87,5,276,31,100000,calcium_hardness,Calcium Chloride (77%),220.0,1920.0
7.59,109,5,269,41,100000,chlorine,Dichlor 62%,3.0,53.4
7.54,36,4,343,5,100000,alkalinity,Muriatic Acid,80.0,3580.2
6.83,86,5,338,44,50000,chlorine,Calcium Hypochlorite 67%,3.0,30.0
7.56,80,3,584,3,400,ph,Sodium Hydroxide,7.4,0.33
7.52,107,3,265,38,20000,alkalinity,Sodium Bicarbonate,80.0,268.0
7.52,84,4,244,66,10000,alkalinity,Muriatic Acid,80.0,510.7
7.58,96,3,297,61,20000,calcium_hardness,Calcium Chloride (77%),220.0,224.0
7.52,94,4,205,40,100000,alkalinity,Muriatic Acid,80.0,3068.2
7.54,87,5,270,30,100000,chlorine,Calcium Hypochlorite 67%,3.0,60.0
7.52,113,3,626,49,5000,alkalinity,Muriatic Acid,80.0,140.5
7.2,83,5,294,32,100000,cyanuric_acid,Cyanuric Acid,40.0,33.4
7.43,102,4,329,74,10000,chlorine,Chlorine Gas,3.0,3.9
7.37,88,5,628,43,5000,ph,Sodium Carbonate,7.4,3.0
7.41,218,4,350,34,100000,chlorine,Dichlor 56%,3.0,75.0
7.59,103,3,325,49,50000,chlorine,Calcium Hypochlorite 75%,1.0,14.85
7.53,105,4,585,48,10000,alkalinity,Muriatic Acid,80.0,435.2
7.41,94,9,316,38,20000,chlorine,Sodium Hypochlorite 12%,2.0,52.0
7.46,149,4,639,117,20000,ph,Sodium Carbonate,7.4,24.0
7.28,32,3,314,37,50000,chlorine,Dichlor 56%,3.0,37.5
7.7,106,5,673,27,400,alkalinity,Sodium Bicarbonate,80.0,4.48
7.44,115,4,862,41,400,chlorine,Calcium Hypochlorite 67%,3.0,0.16
7.41,84,4,271,37,20000,chlorine,Calcium Hypochlorite 67%,3.0,4.0
7.26,81,5,201,39,100000,calcium_hardness,Calcium Chloride (77%),220.0,641.6
7.48,112,5,937,39,10000,chlorine,Dichlor 62%,3.0,8.01
7.41,85,4,233,33,50000,alkalinity,Sodium Bicarbonate,80.0,336.0
7.48,110,3,271,46,5000,chlorine,Dichlor 62%,3.0,4.02
7.51,109,4,297,39,20000,ph,Muriatic Acid,7.4,240.0
7.48,108,4,200,31,50000,chlorine,Chlorine Gas,2.0,13.0
7.44,116,2,350,33,400,chlorine,Lithium Hypochlorite 35%,3.0,0.48
7.51,81,4,391,40,10000,chlorine,Dichlor 62%,3.0,5.34
7.55,172,4,761,34,400,ph,Sodium Hydroxide,7.4,0.33
7.46,108,4,229,38,1000,chlorine,Calcium Hypochlorite 75%,2.0,0.6
7.52,90,4,268,37,5000,alkalinity,Muriatic Acid,80.0,166.1
7.59,106,3,360,46,100000,calcium_hardness,Calcium Chloride (77%),220.0,1760.0
7.48,88,3,289,59,20000,chlorine,Sodium Thiosulfate,3.0,26.3
7.4,83,3,206,37,400,chlorine,Lithium Hypochlorite 35%,3.0,0.32
7.53,85,1,353,77,10000,chlorine,Lithium Hypochlorite 35%,3.0,12.0
7.54,98,3,607,41,100000,chlorine,Lithium Hypochlorite 35%,3.0,80.0
7.58,102,4,274,44,1000,chlorine,Chlorine Gas,3.0,0.26
7.49,95,4,365,60,1000,calcium_hardness,Calcium Chloride (77%),220.0,17.3
7.43,90,4,214,38,10000,ph,Muriatic Acid,7.4,180.0
6.73,89,4,337,46,400,chlorine,Chlorine Gas,3.0,0.15
7.58,114,5,294,120,100000,chlorine,Calcium Hypochlorite 67%,3.0,60.0
7.49,118,4,241,38,50000,chlorine,Lithium Hypochlorite 35%,3.0,60.0
7.43,81,4,586,5,10000,chlorine,Dichlor 56%,3.0,2.5
7.55,111,4,866,32,400,calcium_hardness,Calcium Chloride (77%),220.0,9.22
7.56,144,3,387,48,50000,chlorine,Dichlor 62%,3.0,26.7
7.57,89,5,236,47,5000,chlorine,Sodium Hypochlorite 12%,3.0,6.5
7.45,115,3,394,38,10000,alkalinity,Sodium Bicarbonate,80.0,112.0
7.45,98,5,296,33,10000,chlorine,Calcium Hypochlorite 67%,2.0,4.0
7.53,110,5,217,31,10000,alkalinity,Sodium Bicarbonate,80.0,89.6
6.52,104,4,282,25,1000,calcium_hardness,Calcium Chloride (77%),220.0,19.2
7.55,206,5,642,9,5000,chlorine,Trichlor 90%,3.0,2.25
7.59,111,3,522,43,400,chlorine,Calcium Hypochlorite 67%,3.0,0.08
7.44,93,4,272,141,100000,ph,Muriatic Acid,7.4,1500.0
7.54,81,3,397,41,5000,alkalinity,Sodium Bicarbonate,80.0,22.4
7.46,153,5,239,50,400,cyanuric_acid,Cyanuric Acid,40.0,0.33
7.41,101,5,300,37,400,calcium_hardness,Calcium Chloride (77%),220.0,7.69
7.57,85,4,369,48,20000,ph,Sodium Carbonate,7.4,6.0
7.43,105,4,311,75,1000,ph,Sodium Carbonate,7.4,1.2
7.49,91,3,301,29,20000,chlorine,Calcium Hypochlorite 67%,3.0,12.0
7.41,96,1,395,31,400,ph,Sodium Carbonate,7.4,0.48
7.5,56,3,260,35,400,alkalinity,Sodium Bicarbonate,80.0,3.59
7.27,107,3,898,31,5000,chlorine,Sodium Hypochlorite 12%,2.0,13.0
7.45,86,5,212,41,5000,ph,Muriatic Acid,7.4,75.0
7.51,193,4,310,46,400,chlorine,Trichlor 90%,3.0,0.06
7.41,105,3,201,42,1000,chlorine,Trichlor 90%,3.0,0.15
7.44,177,2,391,34,5000,ph,Sodium Carbonate,7.4,3.0
7.52,84,4,209,32,400,ph,Sodium Hydroxide,7.4,0.44
7.44,110,5,226,34,5000,chlorine,Trichlor 90%,3.0,2.25
7.41,115,3,604,31,400,ph,Sodium Carbonate,7.4,0.36
8.31,135,7,378,35,400,chlorine,Dichlor 56%,1.0,0.1
7.34,108,3,408,53,50000,chlorine,Chlorine Gas,1.0,6.5
7.51,95,5,242,35,400,chlorine,Trichlor 90%,1.0,0.06
7.42,111,4,290,18,20000,chlorine,Sodium Thiosulfate,3.0,36.82
7.27,89,4,309,36,20000,chlorine,Chlorine Gas,2.0,5.2
7.53,246,4,394,47,100000,calcium_hardness,Calcium Chloride (77%),220.0,961.6
7.52,88,4,209,42,1000,chlorine,Dichlor 56%,3.0,0.5
7.57,77,4,229,35,50000,chlorine,Lithium Hypochlorite 35%,1.0,20.0
7.55,51,4,795,36,400,chlorine,Sodium Thiosulfate,3.0,0.44
7.45,114,4,226,49,100000,chlorine,Calcium Hypochlorite 75%,3.0,29.7
7.54,108,4,324,36,5000,ph,Sodium Carbonate,7.4,3.0
6.79,112,5,353,48,100000,chlorine,Dichlor 56%,3.0,75.0
7.41,100,5,142,36,5000,chlorine,Calcium Hypochlorite 75%,3.0,4.47
7.56,119,4,393,34,400,alkalinity,Muriatic Acid,80.0,6.13
7.49,120,4,236,41,10000,chlorine,Sodium Hypochlorite 12%,2.0,26.0
7.07,105,5,277,43,10000,chlorine,Dichlor 56%,3.0,5.0
7.45,82,5,464,37,1000,chlorine,Chlorine Gas,3.0,0.26
7.45,169,3,284,43,1000,chlorine,Sodium Hypochlorite 12%,3.0,3.9
7.46,90,5,328,23,50000,chlorine,Dichlor 62%,3.0,40.05
7.46,118,3,206,43,1000,alkalinity,Sodium Bicarbonate,80.0,13.4
6.62,105,4,307,38,1000,chlorine,Sodium Hypochlorite 12%,3.0,3.9
7.33,114,0,249,47,50000,chlorine,Chlorine Gas,3.0,19.5
7.6,99,5,292,103,5000,alkalinity,Muriatic Acid,80.0,102.4
7.58,94,4,226,67,5000,alkalinity,Sodium Bicarbonate,80.0,33.6
7.49,83,5,264,39,400,ph,Muriatic Acid,7.4,4.8
7.52,119,5,228,31,10000,alkalinity,Muriatic Acid,80.0,459.5
7.58,89,3,217,39,20000,chlorine,Trichlor 90%,3.0,9.0
7.59,92,4,384,41,10000,chlorine,Chlorine Gas,3.0,2.6
7.22,116,4,205,46,20000,calcium_hardness,Calcium Chloride (77%),220.0,384.0
7.55,82,2,271,49,1000,calcium_hardness,Calcium Chloride (77%),220.0,13.5
7.41,83,3,363,26,20000,calcium_hardness,Calcium Chloride (77%),220.0,320.0
